"Meter Number","Meter Name","Meter Date","Voltage 1","Current 1 (Amps 1)"
"10009540","Meter 9540","=""2018-12-12 12:56:30""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:31""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:32""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:33""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:34""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:35""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:36""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:37""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:38""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:39""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:40""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:41""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:42""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:43""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:44""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:45""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:46""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:47""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:48""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:49""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:50""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:51""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:52""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:53""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:54""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:55""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:56""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:57""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:58""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:59""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:00""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:01""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:02""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:03""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:04""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:05""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:06""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:07""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:08""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:09""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:10""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:11""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:12""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:13""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:14""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:15""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:16""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:17""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:18""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:19""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:20""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:21""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:22""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:23""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:24""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:25""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:26""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:27""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:28""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:29""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:30""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:31""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:32""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:33""","126.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:34""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:35""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:36""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:37""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:38""","126.60","2.4"
"10009540","Meter 9540","=""2018-12-12 12:57:39""","126.80","2.4"
"10009540","Meter 9540","=""2018-12-12 12:57:40""","127.10","2.4"
"10009540","Meter 9540","=""2018-12-12 12:57:41""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:42""","127.30","2.4"
"10009540","Meter 9540","=""2018-12-12 12:57:43""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:44""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:45""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:46""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:47""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:48""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:49""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:50""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:52""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:54""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:56""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:57:58""","127.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:00""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:02""","127.60","2.4"
"10009540","Meter 9540","=""2018-12-12 12:58:04""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:06""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:08""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:10""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:12""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:14""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:16""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:18""","127.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:20""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:22""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:24""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:26""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:28""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:30""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:32""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:34""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:36""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:38""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:40""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:42""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:44""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:46""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:48""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:50""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:52""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:54""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:56""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:58:58""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:00""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:02""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:04""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:06""","128.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:08""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:10""","127.20","2.4"
"10009540","Meter 9540","=""2018-12-12 12:59:12""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:14""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:22""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:24""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:26""","128.00","2.4"
"10009540","Meter 9540","=""2018-12-12 12:59:28""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:30""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:32""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:34""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:36""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:38""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:40""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:42""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:44""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:46""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:48""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:50""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:52""","127.30","2.4"
"10009540","Meter 9540","=""2018-12-12 12:59:54""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:56""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:59:58""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:00""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:02""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:04""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:06""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:08""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:10""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:12""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:14""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 13:00:16""","131.20","0.2"
"10009540","Meter 9540","=""2018-12-12 13:00:18""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:20""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:22""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:24""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:26""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:28""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 13:00:30""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 13:00:31""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 13:00:32""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 13:00:33""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 13:00:34""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 13:00:35""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 13:00:36""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 13:00:37""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 13:00:38""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:00:39""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:00:40""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:00:41""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 13:00:42""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 13:00:43""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 13:00:44""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:45""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 13:00:46""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:47""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:48""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 13:00:49""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 13:00:50""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:51""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:52""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:53""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:00:54""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:00:55""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:56""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:00:57""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:00:58""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:00:59""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:00""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:01""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:02""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:01:03""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:04""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:01:05""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:06""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 13:01:07""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:08""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 13:01:09""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 13:01:10""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 13:01:11""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:12""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 13:01:13""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 13:01:14""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 13:01:15""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:16""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:17""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:18""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 13:01:19""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 13:01:20""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 13:01:21""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 13:01:22""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 13:01:23""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 13:01:24""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:25""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:26""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:27""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:28""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:29""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 13:01:30""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 13:01:31""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 14:32:19""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:32:20""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:32:21""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:32:22""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:32:23""","131.50","0"
"10009540","Meter 9540","=""2018-12-12 14:32:24""","130.90","0.2"
"10009540","Meter 9540","=""2018-12-12 14:32:25""","130.80","0.8"
"10009540","Meter 9540","=""2018-12-12 14:32:26""","130.50","1.4"
"10009540","Meter 9540","=""2018-12-12 14:32:27""","130.60","1.6"
"10009540","Meter 9540","=""2018-12-12 14:32:28""","130.60","0.8"
"10009540","Meter 9540","=""2018-12-12 14:32:29""","130.40","1.8"
"10009540","Meter 9540","=""2018-12-12 14:32:30""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 14:32:31""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:32:32""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:33:32""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 14:33:34""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 14:33:35""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 14:33:36""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 14:33:37""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 14:33:38""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 14:44:41""","134.10","0"
"10009540","Meter 9540","=""2018-12-12 14:44:42""","134.10","0"
"10009540","Meter 9540","=""2018-12-12 14:44:43""","134.20","0"
"10009540","Meter 9540","=""2018-12-12 14:44:44""","134.40","0"
"10009540","Meter 9540","=""2018-12-12 14:44:45""","134.80","0"
"10009540","Meter 9540","=""2018-12-12 14:44:46""","134.80","0"
"10009540","Meter 9540","=""2018-12-12 14:44:47""","133.40","2.2"
"10009540","Meter 9540","=""2018-12-12 14:44:48""","128.60","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:49""","128.80","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:50""","128.60","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:51""","128.10","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:52""","128.30","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:53""","127.80","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:54""","127.30","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:55""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:56""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:57""","127.20","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:58""","127.30","4.6"
"10009540","Meter 9540","=""2018-12-12 14:44:59""","127.20","4.6"
"10009540","Meter 9540","=""2018-12-12 14:45:00""","127.40","4.6"
"10009540","Meter 9540","=""2018-12-12 14:45:01""","127.30","4.6"
"10009540","Meter 9540","=""2018-12-12 14:45:02""","127.30","4.6"
"10009540","Meter 9540","=""2018-12-12 14:45:03""","127.00","4.6"
"10009540","Meter 9540","=""2018-12-12 14:45:04""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:05""","126.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:06""","126.20","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:07""","126.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:08""","126.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:09""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:10""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:11""","126.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:12""","126.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:13""","126.20","4.8"
"10009540","Meter 9540","=""2018-12-12 14:45:14""","126.40","5"
"10009540","Meter 9540","=""2018-12-12 14:45:15""","126.60","4.8"
"10009540","Meter 9540","=""2018-12-12 14:45:16""","123.70","9"
"10009540","Meter 9540","=""2018-12-12 14:45:17""","124.30","7.4"
"10009540","Meter 9540","=""2018-12-12 14:45:18""","124.40","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:19""","124.40","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:20""","124.30","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:21""","124.20","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:22""","124.10","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:23""","124.30","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:24""","124.10","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:25""","124.10","7.2"
"10009540","Meter 9540","=""2018-12-12 14:45:26""","126.70","5"
"10009540","Meter 9540","=""2018-12-12 14:45:27""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:28""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:29""","126.80","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:30""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:31""","126.60","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:32""","127.30","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:33""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:34""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:35""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:36""","126.90","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:37""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:38""","126.70","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:39""","126.40","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:40""","126.00","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:41""","126.20","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:42""","126.30","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:43""","126.20","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:44""","126.20","4.4"
"10009540","Meter 9540","=""2018-12-12 14:45:45""","126.90","4.2"
"10009540","Meter 9540","=""2018-12-12 14:45:46""","132.10","0.2"
"10009540","Meter 9540","=""2018-12-12 14:45:47""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:45:48""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:45:49""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:45:50""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:45:51""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:45:52""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:45:53""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:45:54""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:45:55""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:45:56""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:45:57""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:45:58""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:45:59""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:00""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:46:01""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:46:02""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:46:03""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:04""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:46:05""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:06""","131.60","0"
"10009540","Meter 9540","=""2018-12-12 14:46:07""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:08""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:46:09""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:10""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:11""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:12""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:13""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:14""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:15""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:16""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:17""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:18""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:19""","131.60","0"
"10009540","Meter 9540","=""2018-12-12 14:46:20""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:46:21""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:22""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:23""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:46:24""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:46:25""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:46:26""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:46:27""","131.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:28""","131.60","0"
"10009540","Meter 9540","=""2018-12-12 14:46:29""","131.60","0"
"10009540","Meter 9540","=""2018-12-12 14:46:30""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:31""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:32""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:33""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:34""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:35""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:36""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:37""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:38""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:39""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:40""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:41""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:42""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:43""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:44""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:45""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:46""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:47""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:46:48""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:49""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:50""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:51""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:52""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:53""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:46:54""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:55""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:56""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:57""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:58""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:46:59""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:47:00""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:01""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:47:02""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:03""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:04""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:05""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:06""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:07""","132.30","0"
