"Meter Number","Meter Name","Meter Date","Meter Day of Week","Total Kilowatt Hour","Total Kilowatt Hour T1 (TOU1)","Voltage 1","Current 1 (Amps 1)","Total Kilowatt Hour L1","Current Direction L1","Decimal Places"
"10009540","Meter 9540","=""2018-12-12 12:51:01""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:02""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:03""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:04""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:05""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:06""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:07""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:08""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:09""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:10""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:11""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:12""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:13""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:14""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:15""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:16""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:17""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:18""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:19""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:20""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:21""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:22""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:23""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:24""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:25""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:26""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:27""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:28""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:29""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:30""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:31""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:32""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:33""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:34""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:35""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:36""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:37""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:38""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:39""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:40""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:41""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:42""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:43""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:44""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:45""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:46""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:47""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:49""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:49""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:50""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:51""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:52""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:53""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:54""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:55""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:56""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:57""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:58""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:59""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:00""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:01""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:02""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:03""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:04""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:05""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:06""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:07""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:08""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:09""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:10""","4","478.9","457.0","124.60","6.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:11""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:12""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:13""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:14""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:15""","4","478.9","457.0","127.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:16""","4","478.9","457.0","128.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:17""","4","478.9","457.0","128.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:18""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:19""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:20""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:21""","4","478.9","457.0","128.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:22""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:23""","4","478.9","457.0","130.00","1.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:24""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:25""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:26""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:27""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:28""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:29""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:30""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:31""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:32""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:33""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:34""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:35""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:36""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:37""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:38""","4","478.9","457.0","130.10","0.8","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:39""","4","478.9","457.0","130.00","1.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:40""","4","478.9","457.0","129.90","1.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:41""","4","478.9","457.0","130.00","1","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:42""","4","478.9","457.0","130.70","0.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:43""","4","478.9","457.0","131.00","0.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:44""","4","478.9","457.0","130.80","1","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:45""","4","478.9","457.0","130.70","1.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:46""","4","478.9","457.0","130.60","1.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:47""","4","478.9","457.0","130.70","1.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:48""","4","478.9","457.0","130.90","1.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:49""","4","478.9","457.0","131.10","0.8","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:50""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:51""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:52""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:53""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:54""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:55""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:56""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:57""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:58""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:52:59""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:06""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:07""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:08""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:09""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:10""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:11""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:12""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:13""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:14""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:15""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:16""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:17""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:18""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:19""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:20""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:21""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:22""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:23""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:24""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:25""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:26""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:27""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:28""","4","478.9","457.0","130.50","0.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:29""","4","478.9","457.0","129.50","3.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:30""","4","478.9","457.0","130.60","0.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:31""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:32""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:34""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:35""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:36""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:37""","4","478.9","457.0","131.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:38""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:39""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:40""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:41""","4","478.9","457.0","131.30","0.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:42""","4","478.9","457.0","127.90","5.8","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:43""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:44""","4","478.9","457.0","131.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:45""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:46""","4","478.9","457.0","131.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:47""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:48""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:49""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:50""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:51""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:52""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:53""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:54""","4","478.9","457.0","129.50","3.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:55""","4","478.9","457.0","128.20","3.8","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:56""","4","478.9","457.0","126.90","3.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:57""","4","478.9","457.0","128.50","2.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:58""","4","478.9","457.0","130.00","1.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:53:59""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:00""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:01""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:02""","4","478.9","457.0","131.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:03""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:04""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:05""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:06""","4","478.9","457.0","130.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:07""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:08""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:09""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:10""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:11""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:12""","4","478.9","457.0","131.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:13""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:14""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:15""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:16""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:17""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:18""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:19""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:20""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:21""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:22""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:23""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:24""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:25""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:26""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:27""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:28""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:29""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:30""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:31""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:32""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:33""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:34""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:35""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:36""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:37""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:38""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:39""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:40""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:41""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:42""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:43""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:44""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:45""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:46""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:47""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:48""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:49""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:50""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:51""","4","478.9","457.0","129.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:52""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:53""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:54""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:55""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:56""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:57""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:58""","4","478.9","457.0","126.10","6.2","","",""
"10009540","Meter 9540","=""2018-12-12 12:54:59""","4","478.9","457.0","127.50","2.8","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:00""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:01""","4","478.9","457.0","128.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:02""","4","478.9","457.0","128.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:03""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:04""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:05""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:06""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:07""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:08""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:09""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:10""","4","478.9","457.0","127.90","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:11""","4","478.9","457.0","127.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:12""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:13""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:14""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:15""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:16""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:17""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:18""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:19""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:20""","4","478.9","457.0","127.20","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:21""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:22""","4","478.9","457.0","127.00","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:23""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:24""","4","478.9","457.0","127.10","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:25""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:26""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:27""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:28""","4","478.9","457.0","127.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:29""","4","478.9","457.0","127.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:30""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:31""","4","478.9","457.0","127.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:32""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:33""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:34""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:35""","4","478.9","457.0","127.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:36""","4","478.9","457.0","126.80","2.4","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:37""","4","478.9","457.0","127.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:38""","4","478.9","457.0","127.30","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:39""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:40""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:41""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:42""","4","478.9","457.0","126.80","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:43""","4","478.9","457.0","126.70","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:44""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:45""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:46""","4","478.9","457.0","126.60","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:47""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:48""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:49""","4","478.9","457.0","126.50","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:50""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:51""","4","478.9","457.0","126.40","2.6","","",""
"10009540","Meter 9540","=""2018-12-12 12:55:52""","4","478.9","457.0","126.70","2.6","","",""
